-1.609056640625,-0.183344483805667,102
-2.2,0.4,4
-1,1.4,1
0.327974609375,1.32868162955466,0
1,1.5,0
1,0.29853,0
0.468849609375001,0.332736285425102,0
1,0,0
0.5,-1,0
-0.825439453125,-0.921249443319837,0
-0.5,-0.5,0
-1.023544921875,-0.129020192307691,0
-0.173892578125,0.364425455465588,0
-0.5,1.5,0
0.327974609375,1.32868162955466,0
